,Chuquisaca,La Paz,Cochabamba,Oruro,Potosí,Tarija,Santa Cruz,Beni,Pando,tipo
2021-10-03,0.00,41.94,21.43,48.65,1.79,3.85,35.21,0.00,0.00,uci
2021-10-04,0.00,45.16,19.05,43.24,3.51,3.85,27.03,0.00,0.00,uci
2021-10-05,16.67,42.42,14.29,35.14,3.51,3.85,27.40,0.00,0.00,uci
2021-10-06,33.33,39.29,21.43,24.32,3.51,20.59,33.33,5.56,0.00,uci
2021-10-07,33.33,50.00,14.29,13.51,3.51,19.51,41.98,5.56,0.00,uci
2021-10-08,16.67,38.46,21.43,13.51,1.75,13.89,42.31,5.88,0.00,uci
2021-10-09,16.67,38.71,19.05,29.73,10.53,3.85,30.67,5.88,0.00,uci
2021-10-10,16.67,40.00,19.05,29.73,21.05,3.85,32.43,5.88,0.00,uci
2021-10-11,16.67,36.67,19.05,24.32,28.81,2.78,45.33,5.56,0.00,uci
2021-10-12,33.33,35.48,16.67,27.03,25.86,7.69,34.21,6.25,0.00,uci
2021-10-13,33.33,35.48,30.95,32.43,24.56,7.69,32.05,5.56,0.00,uci
2021-10-14,33.33,37.04,26.19,35.14,21.05,3.85,28.21,5.00,0.00,uci
2021-10-15,33.33,37.04,19.05,32.43,18.97,0.00,26.58,5.00,0.00,uci
2021-10-16,33.33,35.71,19.05,29.73,15.00,0.00,25.32,5.00,0.00,uci
2021-10-17,33.33,39.29,21.43,27.03,13.33,0.00,30.77,5.00,0.00,uci
2021-10-18,33.33,37.04,14.29,21.62,9.84,3.85,34.62,10.00,0.00,uci
2021-10-19,33.33,32.35,14.29,18.92,8.20,3.85,28.57,10.00,0.00,uci
2021-10-20,33.33,40.00,14.29,18.92,4.92,18.18,36.59,9.09,0.00,uci
2021-10-21,33.33,48.57,14.63,18.92,4.92,30.00,44.19,9.52,0.00,uci
2021-10-22,33.33,58.06,13.33,16.22,3.28,30.00,43.53,10.00,0.00,uci
2021-10-23,16.67,60.00,14.29,27.03,5.26,32.50,44.05,9.52,0.00,uci
2021-10-24,16.67,52.00,16.67,37.84,6.90,32.50,40.91,9.52,0.00,uci
2021-10-25,33.33,60.00,19.05,40.54,8.33,42.11,37.50,9.52,0.00,uci
2021-10-26,33.33,46.43,14.29,27.03,9.52,34.62,28.41,9.52,0.00,uci
2021-10-27,16.67,42.86,11.90,16.22,9.84,7.69,32.95,10.00,0.00,uci
2021-10-28,33.33,50.00,14.29,13.51,6.56,3.85,34.09,10.00,0.00,uci
2021-10-29,33.33,32.43,14.29,13.51,3.28,7.69,35.63,10.00,0.00,uci
2021-10-30,33.33,40.54,16.67,13.51,3.28,7.69,35.23,10.00,0.00,uci
2021-10-31,33.33,35.14,19.05,10.81,3.28,7.69,35.23,10.00,0.00,uci
2021-11-01,16.67,29.73,23.81,8.11,1.64,7.69,37.50,10.00,0.00,uci
2021-11-02,33.33,29.73,23.81,8.11,1.64,8.82,38.64,10.00,0.00,uci
2021-11-03,33.33,32.43,21.43,8.11,1.67,7.32,39.77,5.00,0.00,uci
2021-11-04,33.33,35.14,21.43,10.81,1.67,12.20,41.38,5.00,0.00,uci
2021-11-05,33.33,40.00,21.43,13.51,1.69,14.63,42.05,5.00,0.00,uci
2021-11-06,33.33,47.83,21.95,16.22,1.69,15.00,42.05,5.00,0.00,uci
2021-11-07,33.33,39.13,22.50,16.22,0.00,15.79,42.05,4.76,0.00,uci
2021-11-08,33.33,40.91,18.42,16.22,0.00,16.22,38.64,4.55,0.00,uci
2021-11-09,33.33,36.36,18.92,18.92,0.00,16.67,39.77,4.55,0.00,uci
2021-11-10,33.33,39.13,17.95,18.92,0.00,22.22,42.05,4.55,0.00,uci
2021-11-11,16.67,45.83,20.00,21.62,1.72,22.22,44.32,4.55,0.00,uci
2021-11-12,16.67,48.00,19.05,21.62,1.72,27.78,45.45,4.55,0.00,uci
2021-11-13,33.33,44.00,16.67,13.51,1.69,25.00,46.24,4.55,0.00,uci
2021-11-14,33.33,36.00,14.29,16.22,1.69,17.50,43.82,4.55,0.00,uci
2021-11-15,33.33,52.00,19.05,18.92,1.69,20.00,43.96,4.55,0.00,uci
2021-11-16,33.33,44.00,21.43,21.62,3.39,17.50,43.96,4.55,0.00,uci
2021-11-17,33.33,48.00,21.43,24.32,3.45,22.50,40.66,9.09,0.00,uci
2021-11-18,33.33,48.00,23.81,21.62,3.45,25.00,41.30,9.09,0.00,uci
2021-11-19,33.33,53.85,23.81,21.62,5.26,30.00,43.48,9.09,0.00,uci
2021-11-20,33.33,50.00,23.81,24.32,5.26,32.50,41.49,9.09,0.00,uci
2021-11-21,33.33,56.00,23.81,27.03,7.02,35.90,40.43,9.09,0.00,uci
2021-11-22,33.33,52.00,23.81,29.73,7.02,38.46,38.54,9.09,0.00,uci
2021-11-23,33.33,56.52,19.05,32.43,7.14,38.46,35.71,9.09,0.00,uci
2021-11-24,33.33,52.17,19.05,35.14,7.14,41.03,34.00,9.09,0.00,uci
2021-11-25,33.33,59.09,19.05,37.84,8.93,44.74,33.00,9.09,0.00,uci
2021-11-26,33.33,54.55,19.05,40.54,9.09,47.37,31.37,9.09,0.00,uci
2021-11-27,33.33,59.09,19.05,37.84,7.27,50.00,36.19,9.09,0.00,uci
2021-11-28,33.33,63.64,19.05,37.84,9.09,36.84,35.64,9.09,0.00,uci
2021-11-29,33.33,59.09,19.05,40.54,9.09,42.11,33.94,9.09,0.00,uci
2021-11-30,12.50,54.55,16.67,40.54,9.09,42.50,33.03,9.09,0.00,uci
2021-12-01,0.00,52.00,21.43,43.24,10.91,36.84,34.86,9.09,0.00,uci
2021-12-02,11.11,48.00,21.43,48.65,5.36,39.47,36.79,9.09,0.00,uci
2021-12-03,25.00,56.00,16.67,29.73,5.26,34.09,37.14,9.09,0.00,uci
2021-12-04,28.57,57.69,21.43,21.62,5.26,36.36,39.42,9.09,0.00,uci
2021-12-05,28.57,57.69,19.05,21.62,7.02,38.64,35.19,9.09,0.00,uci
2021-12-06,16.67,48.00,21.43,27.03,5.26,38.64,42.06,9.09,0.00,uci
2021-12-07,20.00,53.85,21.43,21.62,3.51,34.09,38.89,9.09,0.00,uci
2021-12-08,40.00,53.85,19.05,21.62,1.69,29.55,35.19,9.09,0.00,uci
2021-12-09,28.57,60.71,28.21,16.22,1.75,34.09,38.18,8.70,0.00,uci
2021-12-10,22.22,52.00,25.64,21.62,1.75,31.82,48.18,9.09,0.00,uci
2021-12-11,25.00,38.10,26.32,24.32,0.00,34.09,43.64,9.09,0.00,uci
2021-12-12,33.33,28.00,27.03,24.32,1.75,30.43,41.38,9.09,0.00,uci
2021-12-13,40.00,52.00,30.77,21.62,1.75,40.00,41.88,9.09,0.00,uci
2021-12-14,40.00,37.50,25.00,24.32,3.51,40.91,41.38,9.09,0.00,uci
2021-12-15,60.00,53.57,30.00,21.62,5.26,36.36,43.59,9.09,0.00,uci
2021-12-16,60.00,56.00,32.50,21.62,7.02,38.64,44.92,9.09,0.00,uci
2021-12-17,60.00,56.00,27.50,27.03,8.77,47.73,42.37,9.09,0.00,uci
2021-12-18,60.00,57.69,27.50,35.14,8.77,43.18,48.31,9.09,0.00,uci
2021-12-19,40.00,76.00,30.00,37.84,8.93,29.55,52.99,9.09,0.00,uci
2021-12-20,40.00,76.92,34.09,35.14,8.93,29.55,50.88,9.09,0.00,uci
2021-12-21,20.00,76.92,31.82,27.03,9.09,27.27,46.67,9.09,0.00,uci
2021-12-22,20.00,79.31,31.71,32.43,8.93,29.79,51.67,9.09,0.00,uci
2021-12-23,40.00,70.37,34.09,29.73,7.02,34.78,47.50,9.09,0.00,uci
2021-12-24,20.00,60.00,34.09,29.73,7.14,41.30,45.00,9.09,0.00,uci
2021-12-25,16.67,60.00,34.09,29.73,7.14,39.13,46.67,9.09,0.00,uci
2021-12-26,28.57,60.00,29.55,32.43,7.14,36.96,48.36,9.09,0.00,uci
2021-12-27,37.50,60.00,27.27,32.43,7.14,32.61,50.82,9.09,0.00,uci
2021-12-28,33.33,60.00,25.00,35.14,7.14,30.43,51.64,0.00,0.00,uci
2021-12-29,33.33,72.00,31.82,37.84,3.57,28.26,54.10,0.00,0.00,uci
2021-12-30,22.22,69.23,40.91,35.14,3.57,27.66,53.72,0.00,0.00,uci
2021-12-31,22.22,66.67,46.51,34.21,5.36,25.00,51.24,0.00,0.00,uci
2022-01-01,33.33,70.37,48.84,34.21,7.14,30.61,49.58,0.00,0.00,uci
2022-01-02,22.22,68.00,44.19,39.47,1.79,30.61,50.42,0.00,0.00,uci
2022-01-03,11.11,70.37,39.53,55.26,1.79,24.49,48.72,0.00,0.00,uci
2022-01-04,11.11,60.00,32.61,50.00,1.72,22.92,52.07,5.88,0.00,uci
2022-01-05,22.22,63.33,41.30,47.37,5.36,25.00,49.59,0.00,0.00,uci
2022-01-06,22.22,54.29,36.96,50.00,8.93,25.00,55.37,6.25,0.00,uci
2022-01-07,22.22,63.33,41.30,55.26,8.93,29.17,50.00,6.25,0.00,uci
2022-01-08,22.22,76.00,35.56,60.53,7.14,29.17,53.04,0.00,0.00,uci
2022-01-09,33.33,73.08,45.45,54.05,10.71,31.25,60.55,0.00,0.00,uci
2022-01-10,33.33,74.07,36.36,52.78,16.07,35.42,64.22,0.00,0.00,uci
2022-01-11,44.44,71.43,30.23,61.11,17.86,37.50,63.30,0.00,0.00,uci
2022-01-12,55.56,71.43,34.88,63.89,25.00,33.33,65.14,0.00,0.00,uci
2022-01-13,55.56,75.00,35.71,69.44,33.93,33.33,60.55,0.00,0.00,uci
2022-01-14,66.67,76.67,39.53,66.67,40.35,27.08,64.42,10.00,0.00,uci
2022-01-15,66.67,68.97,47.73,58.33,51.92,20.83,68.75,15.00,0.00,uci
2022-01-16,66.67,75.86,48.89,50.00,45.28,18.75,66.38,13.64,0.00,uci
2022-01-17,66.67,74.19,54.35,63.89,39.66,27.08,62.39,15.00,0.00,uci
2022-01-18,66.67,71.43,62.22,63.89,39.29,22.92,65.55,15.00,25.00,uci
2022-01-19,55.56,75.86,64.44,66.67,35.71,31.25,67.44,15.00,16.67,uci
2022-01-20,44.44,78.79,60.00,66.67,30.36,35.42,64.12,15.00,0.00,uci
2022-01-21,33.33,77.78,51.11,66.67,28.57,37.50,61.36,15.00,0.00,uci
2022-01-22,22.22,76.32,66.67,69.44,32.14,43.75,56.93,10.53,0.00,uci
2022-01-23,33.33,70.27,62.22,66.67,32.14,39.58,52.52,11.76,0.00,uci
2022-01-24,44.44,76.92,60.42,72.22,35.71,41.67,46.81,6.25,0.00,uci
2022-01-25,55.56,77.50,61.22,78.12,35.71,39.58,42.34,12.50,0.00,uci
2022-01-26,44.44,78.57,64.58,69.44,28.57,41.67,39.71,18.75,0.00,uci
2022-01-27,22.22,81.82,73.47,61.11,30.36,43.75,36.84,18.75,0.00,uci
2022-01-28,11.11,72.09,69.39,63.89,28.57,41.67,36.92,25.00,0.00,uci
2022-01-29,22.22,78.57,60.42,63.89,25.00,43.75,37.80,18.75,0.00,uci
2022-01-30,33.33,71.43,44.68,75.76,25.00,47.92,29.13,18.75,0.00,uci
2022-01-31,44.44,65.00,55.32,58.33,26.79,46.00,31.45,12.50,0.00,uci
2022-02-01,33.33,52.50,47.92,51.43,28.57,41.67,30.95,6.25,0.00,uci
2022-02-02,33.33,62.50,50.00,47.22,32.14,33.33,35.00,6.25,0.00,uci
2022-02-03,44.44,72.50,44.68,52.78,30.36,37.50,33.05,6.25,0.00,uci
2022-02-04,44.44,74.42,42.22,44.44,27.59,38.30,31.15,11.76,0.00,uci
2022-02-05,44.44,61.90,43.48,50.00,23.21,29.17,27.87,11.11,0.00,uci
2022-02-06,44.44,60.98,39.13,47.22,19.64,37.50,29.06,5.26,0.00,uci
2022-02-07,44.44,60.98,41.30,47.06,17.86,31.25,27.35,0.00,0.00,uci
2022-02-08,44.44,51.22,45.65,46.88,21.43,29.17,28.32,0.00,0.00,uci
2022-02-09,55.56,56.10,45.65,42.42,16.07,20.41,34.51,0.00,0.00,uci
2022-02-10,44.44,56.10,43.48,38.24,10.71,24.49,29.82,0.00,0.00,uci
2022-02-11,22.22,53.66,39.13,34.29,7.14,25.00,32.14,0.00,0.00,uci
2022-02-12,11.11,56.10,41.30,30.56,5.36,20.83,31.53,0.00,0.00,uci
2022-02-13,0.00,48.78,36.96,27.78,7.14,18.75,26.61,0.00,0.00,uci
2022-02-14,11.11,41.46,34.78,25.00,8.93,16.67,24.30,0.00,0.00,uci
2022-02-15,22.22,48.78,30.43,27.78,10.71,10.42,24.76,0.00,0.00,uci
2022-02-16,22.22,46.34,28.26,22.22,12.50,12.50,23.30,0.00,0.00,uci
2022-02-17,25.00,34.15,28.26,19.44,13.73,16.67,22.33,0.00,0.00,uci
2022-02-18,14.29,46.34,21.74,13.89,9.62,12.50,23.30,5.56,0.00,uci
2022-02-19,0.00,41.46,19.57,19.44,9.43,10.42,23.53,5.56,0.00,uci
2022-02-20,0.00,43.90,19.57,19.44,9.09,10.42,24.51,5.26,0.00,uci
2022-02-21,0.00,43.90,15.22,11.11,8.93,10.42,25.00,5.00,0.00,uci
2022-02-22,0.00,41.46,15.22,8.33,7.14,8.51,20.00,5.00,0.00,uci
2022-02-23,12.50,39.02,15.22,8.33,5.36,10.64,19.00,5.00,0.00,uci
2022-02-24,11.11,39.02,15.22,5.56,5.36,8.70,15.15,5.00,0.00,uci
2022-02-25,11.11,34.15,17.39,11.11,1.79,8.51,21.00,5.00,0.00,uci
2022-02-26,11.11,34.15,16.67,11.11,1.79,6.25,23.71,5.00,0.00,uci
2022-02-27,11.11,29.27,13.04,11.11,0.00,6.25,22.92,5.00,0.00,uci
2022-02-28,11.11,26.83,15.22,11.11,1.79,6.25,25.27,5.00,0.00,uci
2022-03-01,11.11,24.39,10.87,13.89,1.69,6.25,28.57,5.00,0.00,uci
2022-03-02,11.11,24.39,13.04,13.89,1.79,2.08,22.62,10.00,0.00,uci
2022-03-03,0.00,24.39,15.22,8.33,1.89,2.22,27.59,10.00,0.00,uci
2022-03-04,0.00,24.39,15.22,8.33,3.77,4.65,25.27,10.53,0.00,uci
2022-03-05,11.11,21.95,8.89,8.33,3.85,4.88,24.18,10.53,0.00,uci
2022-03-06,22.22,9.76,8.89,11.11,0.00,5.13,23.08,11.11,0.00,uci
2022-03-07,22.22,21.95,8.89,8.33,3.92,10.81,27.47,11.11,0.00,uci
2022-03-08,22.22,19.51,6.67,8.33,3.92,8.57,24.18,13.33,0.00,uci
2022-03-09,22.22,20.00,4.44,8.33,5.88,9.09,30.77,5.88,0.00,uci
2022-03-10,11.11,23.68,4.35,8.33,5.88,9.68,30.34,0.00,0.00,uci
2022-03-11,22.22,27.03,6.52,2.78,0.00,13.79,25.84,0.00,0.00,uci
2022-03-12,22.22,29.27,6.52,5.56,3.92,12.12,28.09,0.00,0.00,uci
2022-03-13,22.22,26.83,6.52,6.25,3.77,2.70,25.56,0.00,0.00,uci
2022-03-14,22.22,27.03,8.70,10.34,5.88,3.33,26.37,0.00,0.00,uci
2022-03-15,22.22,27.03,10.87,8.33,7.55,2.94,26.67,0.00,0.00,uci
2022-03-16,22.22,32.43,2.17,8.33,6.52,2.94,30.00,0.00,0.00,uci
2022-03-17,33.33,24.32,4.35,8.57,3.92,5.71,30.00,0.00,0.00,uci
2022-03-18,22.22,34.38,4.35,8.33,2.08,5.71,26.19,0.00,0.00,uci
2022-03-19,22.22,32.43,4.35,8.33,2.04,8.57,23.08,0.00,0.00,uci
2022-03-20,33.33,29.73,2.17,8.33,2.00,8.82,25.64,0.00,0.00,uci
2022-03-21,33.33,24.32,2.17,5.56,1.96,11.76,26.92,0.00,0.00,uci
2022-03-22,22.22,21.62,6.52,5.56,6.25,11.76,28.38,0.00,0.00,uci
2022-03-23,22.22,21.62,4.35,5.56,4.35,5.88,25.33,0.00,0.00,uci
2022-03-24,33.33,25.00,2.17,8.33,3.92,5.88,24.00,0.00,0.00,uci
2022-03-25,22.22,27.78,4.35,8.33,3.92,5.88,26.67,0.00,0.00,uci
2022-03-26,22.22,27.03,6.52,8.33,1.96,8.82,29.33,0.00,0.00,uci
2022-03-27,11.11,32.43,0.00,8.33,1.89,9.09,25.68,0.00,0.00,uci
2022-03-28,11.11,32.43,4.35,9.38,1.96,5.56,27.78,0.00,0.00,uci
2022-03-29,22.22,29.73,4.35,10.71,1.96,2.78,27.50,0.00,0.00,uci
2022-03-30,22.22,21.62,0.00,10.71,1.89,2.78,25.32,0.00,,uci
2022-03-31,9.09,18.92,0.00,11.54,1.92,5.56,25.32,0.00,,uci
2022-04-01,7.69,16.22,0.00,10.71,0.00,5.56,28.57,0.00,,uci
2022-04-02,7.69,18.92,0.00,7.14,0.00,5.56,27.54,0.00,,uci
2022-04-03,7.69,21.62,0.00,7.14,1.96,2.78,29.41,0.00,,uci
2022-04-04,7.69,24.32,0.00,10.71,3.92,5.56,30.88,0.00,,uci
2022-04-05,7.69,21.62,0.00,17.86,3.92,9.38,29.41,0.00,,uci
2022-04-06,7.69,30.30,2.22,17.86,3.92,8.33,31.34,0.00,,uci
2022-04-07,15.38,21.21,2.22,17.86,5.88,8.33,30.30,0.00,,uci
2022-04-08,7.69,18.92,2.22,14.29,7.84,8.57,31.34,0.00,,uci
2022-04-09,7.69,18.92,4.55,14.29,5.88,8.57,28.36,0.00,,uci
2022-04-10,15.38,18.92,2.33,14.29,3.92,8.82,26.87,0.00,,uci
2022-04-11,15.38,21.62,2.33,14.29,6.12,5.88,19.70,0.00,,uci
2022-04-12,15.38,21.62,2.22,14.29,8.16,6.06,24.64,0.00,,uci
2022-04-13,15.38,24.32,0.00,10.71,8.16,6.06,32.35,0.00,,uci
2022-04-14,16.67,27.03,0.00,3.57,0.00,6.06,35.82,0.00,,uci
2022-04-15,8.33,21.05,0.00,3.57,4.08,6.06,35.82,0.00,,uci
2022-04-16,8.33,13.51,0.00,3.57,10.20,3.03,30.30,0.00,,uci
2022-04-17,8.33,27.03,2.50,7.14,11.36,0.00,29.85,0.00,,uci
2022-04-18,12.50,28.95,5.00,3.57,10.20,0.00,29.85,0.00,0.00,uci
2022-04-19,0.00,27.03,5.00,7.14,10.20,6.06,33.33,0.00,0.00,uci
2022-04-20,0.00,27.03,2.50,10.71,8.16,9.09,28.36,0.00,0.00,uci
2022-04-21,0.00,27.03,2.50,14.29,9.09,6.06,26.87,0.00,0.00,uci
2022-04-22,12.50,27.03,2.50,14.29,9.09,6.06,22.39,0.00,0.00,uci
2022-04-23,25.00,27.03,2.50,14.29,9.09,3.03,13.85,0.00,0.00,uci
2022-04-24,25.00,24.32,2.50,14.29,11.36,3.03,17.19,0.00,0.00,uci
2022-04-25,28.57,21.62,2.50,14.29,11.36,0.00,24.19,0.00,0.00,uci
2022-04-26,28.57,18.92,2.50,18.52,13.64,0.00,14.71,0.00,0.00,uci
2022-04-27,28.57,22.22,2.86,19.23,13.64,0.00,23.53,0.00,0.00,uci
2022-04-28,50.00,22.22,13.33,17.86,13.64,3.03,30.88,0.00,0.00,uci
2022-04-29,33.33,24.32,3.12,17.86,11.36,3.03,36.76,0.00,0.00,uci
2022-04-30,33.33,21.62,3.03,17.86,9.09,3.12,32.35,0.00,0.00,uci
2022-05-01,40.00,18.92,2.86,17.86,9.09,3.23,26.47,0.00,,uci
2022-05-02,40.00,18.92,2.70,10.71,9.09,0.00,26.47,0.00,,uci
2022-05-03,60.00,18.92,5.26,14.29,9.09,0.00,36.76,0.00,,uci
2022-05-04,60.00,18.92,7.50,14.29,6.82,0.00,26.87,0.00,,uci
2022-05-05,60.00,18.92,9.68,14.29,9.09,0.00,29.69,0.00,,uci
2022-05-06,60.00,16.22,6.45,14.29,6.82,0.00,31.25,0.00,,uci
2022-05-07,60.00,16.22,6.45,14.29,6.82,0.00,22.22,0.00,,uci
2022-05-08,60.00,16.22,6.45,14.29,6.82,0.00,21.88,0.00,,uci
2022-05-09,60.00,16.22,3.23,14.29,9.09,3.03,30.00,0.00,,uci
2022-05-10,60.00,13.51,3.23,14.29,13.64,3.03,19.30,0.00,,uci
2022-05-11,40.00,13.16,3.23,16.00,13.64,3.03,19.64,0.00,,uci
2022-05-12,50.00,12.82,3.23,14.29,11.36,6.06,21.05,0.00,,uci
2022-05-13,60.00,12.50,0.00,14.29,11.36,6.06,21.05,0.00,,uci
2022-05-14,60.00,14.63,0.00,14.29,9.09,6.06,21.05,0.00,,uci
2022-05-15,40.00,14.29,0.00,10.71,9.09,6.06,21.05,0.00,,uci
2022-05-16,40.00,16.28,0.00,10.71,6.82,6.06,21.05,0.00,,uci
2022-05-17,40.00,11.36,0.00,10.71,4.55,6.06,21.05,0.00,,uci
2022-05-18,33.33,11.36,0.00,14.29,4.55,6.25,21.05,0.00,,uci
2022-05-19,0.00,9.09,0.00,14.29,6.82,6.25,22.41,0.00,,uci
2022-05-20,33.33,11.36,0.00,14.29,4.55,3.12,12.07,0.00,,uci
2022-05-21,66.67,11.36,0.00,17.86,4.55,3.12,13.79,0.00,,uci
2022-05-22,66.67,11.90,0.00,14.29,6.82,3.12,15.52,0.00,,uci
2022-05-23,33.33,12.50,0.00,14.29,6.98,0.00,17.24,0.00,,uci
2022-05-24,33.33,10.53,0.00,10.71,6.98,0.00,18.97,0.00,,uci
2022-05-25,0.00,11.11,0.00,7.14,6.98,0.00,20.69,0.00,,uci
2022-05-26,0.00,5.56,0.00,3.57,6.98,0.00,21.31,0.00,,uci
2022-05-27,25.00,8.33,0.00,3.57,4.65,0.00,21.05,0.00,,uci
2022-05-28,50.00,8.33,0.00,0.00,2.33,0.00,21.82,0.00,,uci
2022-05-29,66.67,11.11,0.00,7.14,0.00,0.00,20.00,0.00,,uci
2022-05-30,66.67,11.11,0.00,7.14,0.00,0.00,18.52,0.00,,uci
2022-05-31,66.67,12.90,0.00,7.14,0.00,0.00,18.87,0.00,,uci
2022-06-01,66.67,15.38,0.00,7.14,0.00,0.00,20.37,0.00,,uci
2022-06-02,66.67,23.81,0.00,7.14,0.00,0.00,16.98,0.00,,uci
2022-06-03,66.67,28.57,0.00,17.86,0.00,0.00,17.31,0.00,,uci
2022-06-04,66.67,28.57,0.00,17.86,0.00,0.00,19.23,0.00,,uci
2022-06-05,66.67,28.57,3.70,17.86,0.00,0.00,19.23,0.00,,uci
2022-06-06,66.67,28.57,0.00,14.29,0.00,0.00,16.36,0.00,,uci
2022-06-07,33.33,28.57,3.12,10.71,0.00,0.00,17.31,0.00,,uci
2022-06-08,33.33,28.57,3.12,14.29,0.00,0.00,15.69,0.00,,uci
2022-06-09,33.33,28.57,3.12,14.29,0.00,0.00,11.54,0.00,,uci
2022-06-10,33.33,28.57,0.00,14.29,2.38,0.00,15.38,0.00,,uci
2022-06-11,66.67,23.81,0.00,14.29,2.38,0.00,17.31,0.00,,uci
2022-06-12,66.67,23.81,0.00,14.29,2.38,0.00,17.31,0.00,,uci
2022-06-13,66.67,23.81,0.00,10.71,0.00,0.00,17.31,0.00,,uci
2022-06-14,66.67,23.81,6.45,10.71,0.00,0.00,17.31,0.00,,uci
2022-06-15,66.67,23.81,10.00,14.29,0.00,0.00,15.38,0.00,,uci
2022-06-16,66.67,23.81,10.34,14.29,2.38,0.00,17.31,0.00,,uci
2022-06-17,66.67,19.05,3.45,14.29,2.38,0.00,19.23,0.00,,uci
2022-06-18,66.67,15.00,3.45,14.29,0.00,0.00,16.07,0.00,,uci
2022-06-19,66.67,10.53,3.45,14.29,0.00,0.00,15.25,0.00,,uci
2022-06-20,66.67,11.11,3.45,10.71,4.76,0.00,19.23,0.00,,uci
2022-06-21,66.67,11.76,3.45,10.71,4.76,3.03,21.15,0.00,,uci
2022-06-22,66.67,12.50,6.90,7.14,4.76,3.03,21.15,0.00,,uci
2022-06-23,66.67,12.50,6.90,7.14,7.14,3.03,25.00,0.00,,uci
2022-06-24,33.33,13.33,10.34,7.14,7.14,3.03,25.00,0.00,,uci
2022-06-25,33.33,14.29,13.79,3.57,7.14,3.03,27.08,0.00,,uci
2022-06-26,33.33,15.38,13.79,3.57,7.14,3.03,29.17,0.00,,uci
2022-06-27,33.33,16.67,13.79,3.57,4.76,3.03,25.00,0.00,,uci
2022-06-28,33.33,9.09,3.45,3.57,2.38,3.03,21.74,0.00,,uci
2022-06-29,33.33,6.25,3.45,3.57,2.38,3.03,23.91,0.00,,uci
2022-06-30,33.33,4.55,10.34,3.57,4.76,6.06,30.43,0.00,,uci
2022-07-01,33.33,0.00,7.41,0.00,2.38,6.06,35.56,0.00,,uci
2022-07-02,25.00,0.00,0.00,0.00,2.38,0.00,19.61,0.00,0.00,uci
2022-07-03,20.00,0.00,6.90,0.00,4.76,0.00,27.27,0.00,0.00,uci
2022-07-04,16.67,0.00,6.90,3.57,7.14,0.00,25.00,0.00,0.00,uci
2022-07-05,25.00,0.00,13.79,7.14,7.14,0.00,31.82,0.00,0.00,uci
2022-07-06,33.33,0.00,13.79,7.14,7.14,0.00,30.43,0.00,0.00,uci
2022-07-07,66.67,0.00,17.24,7.14,4.76,0.00,29.17,0.00,0.00,uci
2022-07-08,66.67,0.00,17.24,10.71,4.76,3.03,28.57,0.00,0.00,uci
2022-07-09,66.67,0.00,20.69,10.71,4.76,2.94,27.45,0.00,0.00,uci
2022-07-10,66.67,0.00,23.33,7.14,7.14,2.94,29.41,0.00,0.00,uci
2022-07-11,33.33,0.00,25.81,14.29,7.14,0.00,31.37,0.00,0.00,uci
2022-07-12,33.33,0.00,33.33,17.86,9.52,2.94,31.37,0.00,0.00,uci
2022-07-13,0.00,0.00,32.35,21.43,7.14,5.88,35.29,0.00,0.00,uci
2022-07-14,33.33,0.00,28.57,21.43,9.52,8.82,33.33,0.00,0.00,uci
2022-07-15,66.67,0.00,22.86,17.86,19.05,5.88,33.33,0.00,0.00,uci
2022-07-16,66.67,0.00,25.71,14.29,21.43,5.88,35.29,0.00,0.00,uci
2022-07-17,66.67,0.00,25.71,14.29,19.05,5.88,39.22,0.00,0.00,uci
2022-07-18,33.33,0.00,29.41,25.00,19.05,5.88,39.22,0.00,,uci
2022-07-19,33.33,0.00,34.29,28.57,21.43,11.76,39.22,0.00,,uci
2022-07-20,33.33,0.00,28.57,28.57,14.29,0.00,35.29,0.00,,uci
2022-07-21,33.33,0.00,22.86,32.14,7.14,2.94,37.50,0.00,0.00,uci
2022-07-22,0.00,0.00,25.71,25.00,7.14,6.90,43.14,0.00,0.00,uci
2022-07-23,0.00,0.00,17.14,25.00,11.90,10.00,32.65,0.00,0.00,uci
2022-07-24,0.00,0.00,17.14,25.00,14.29,9.68,35.29,0.00,0.00,uci
2022-07-25,0.00,0.00,31.43,25.00,19.05,6.45,33.33,0.00,0.00,uci
2022-07-26,0.00,0.00,38.24,21.43,16.67,5.88,39.22,0.00,0.00,uci
2022-07-27,0.00,0.00,41.18,17.86,19.05,18.92,33.33,0.00,0.00,uci
2022-07-28,33.33,0.00,35.29,21.43,23.81,21.62,35.29,0.00,0.00,uci
2022-07-29,33.33,0.00,17.14,21.43,26.19,21.05,41.18,0.00,0.00,uci
2022-07-30,33.33,0.00,11.43,21.43,16.67,28.57,49.02,0.00,0.00,uci
2022-07-31,66.67,0.00,8.57,21.43,19.05,31.71,42.00,0.00,0.00,uci
2022-08-01,66.67,0.00,2.86,21.43,23.81,31.71,38.00,0.00,0.00,uci
2022-08-02,66.67,0.00,8.82,25.00,23.81,31.71,29.41,0.00,0.00,uci
2022-08-03,66.67,0.00,12.50,28.57,21.43,31.71,35.29,0.00,0.00,uci
2022-08-04,66.67,0.00,9.38,39.29,14.29,31.71,39.22,0.00,0.00,uci
2022-08-05,66.67,0.00,9.38,35.71,19.05,30.00,42.00,0.00,0.00,uci
2022-08-06,66.67,0.00,9.38,35.71,16.67,34.21,32.65,0.00,0.00,uci
